Fe+16        26        17      10180000.(2P)
 136  40 2.28+07 5.11-04 5.02-04 4.79-04 4.50-04 4.10-04 3.45-04 2.94-04 2.53-04 3.47-05
 137  40 0.00+00 2.73-04 2.67-04 2.52-04 2.33-04 2.07-04 1.64-04 1.30-04 9.99-05 0.00+00
 138  40 0.00+00 1.96-04 1.93-04 1.86-04 1.77-04 1.64-04 1.44-04 1.28-04 1.14-04 0.00+00
 139  40 0.00+00 9.11-05 8.65-05 7.58-05 6.41-05 5.06-05 3.31-05 2.24-05 1.46-05 0.00+00
  42  41 0.00+00 1.46+00 1.03+00 5.39-01 3.05-01 1.67-01 7.37-02 3.95-02 2.12-02 0.00+00
  43  41 0.00+00 3.04-02 2.15-02 1.13-02 6.43-03 3.54-03 1.55-03 8.16-04 4.24-04 0.00+00
  44  41 0.00+00 4.33-02 2.96-02 1.57-02 9.22-03 5.19-03 2.30-03 1.21-03 6.31-04 0.00+00
  45  41 1.76+02 2.39-02 1.72-02 9.51-03 5.88-03 3.75-03 2.36-03 1.93-03 1.76-03 1.49-04
  46  41 0.00+00 2.82-02 2.08-02 1.13-02 6.59-03 3.68-03 1.61-03 8.42-04 4.34-04 0.00+00
  47  41 0.00+00 7.86-03 5.27-03 2.83-03 1.69-03 9.68-04 4.43-04 2.39-04 1.26-04 0.00+00
  48  41 4.29+08 2.25+00 2.25+00 2.32+00 2.45+00 2.68+00 3.13+00 3.55+00 4.02+00 6.93-01
  49  41 1.03+09 3.93+00 3.95+00 4.11+00 4.38+00 4.80+00 5.61+00 6.38+00 7.24+00 1.28+00
  50  41 0.00+00 1.32-01 1.04-01 6.46-02 4.15-02 2.50-02 1.19-02 6.51-03 3.48-03 0.00+00
  51  41 0.00+00 2.02-03 1.50-03 1.09-03 7.90-04 4.99-04 2.37-04 1.29-04 6.91-05 0.00+00
  52  41 0.00+00 2.75-03 1.89-03 1.21-03 8.29-04 5.15-04 2.45-04 1.33-04 7.05-05 0.00+00
  53  41 0.00+00 3.73-03 3.11-03 2.44-03 1.77-03 1.11-03 5.23-04 2.82-04 1.51-04 0.00+00
  54  41 0.00+00 6.92-03 6.19-03 5.35-03 4.68-03 4.10-03 3.64-03 3.46-03 3.34-03 0.00+00
  55  41 0.00+00 3.74-03 2.89-03 1.95-03 1.32-03 8.01-04 3.72-04 1.99-04 1.05-04 0.00+00
  56  41 0.00+00 1.27-02 1.11-02 7.56-03 5.09-03 3.16-03 1.55-03 8.60-04 4.66-04 0.00+00
  57  41 0.00+00 3.63-03 3.20-03 2.59-03 2.07-03 1.61-03 1.23-03 1.07-03 9.82-04 0.00+00
  58  41 0.00+00 3.22-03 2.52-03 1.79-03 1.25-03 7.72-04 3.59-04 1.91-04 9.97-05 0.00+00
  59  41 0.00+00 3.95-03 3.08-03 2.00-03 1.33-03 8.15-04 3.90-04 2.14-04 1.15-04 0.00+00
  60  41 2.03+06 1.73-03 1.82-03 2.00-03 1.96-03 1.87-03 1.90-03 2.05-03 2.29-03 4.77-04
  61  41 0.00+00 1.98-03 1.62-03 1.30-03 9.45-04 5.89-04 2.73-04 1.44-04 7.40-05 0.00+00
  62  41 0.00+00 1.60-03 1.45-03 1.36-03 1.03-03 6.58-04 3.08-04 1.64-04 8.54-05 0.00+00
  63  41 0.00+00 1.39-03 1.23-03 1.18-03 9.26-04 5.99-04 2.83-04 1.50-04 7.77-05 0.00+00
  64  41 0.00+00 3.98-03 3.32-03 2.24-03 1.50-03 9.22-04 4.66-04 2.91-04 1.98-04 0.00+00
  65  41 0.00+00 1.43-03 1.21-03 1.13-03 8.77-04 5.64-04 2.65-04 1.41-04 7.25-05 0.00+00
  66  41 0.00+00 1.63-03 1.43-03 1.28-03 9.77-04 6.32-04 3.13-04 1.82-04 1.11-04 0.00+00
  67  41 0.00+00 1.62-03 1.32-03 1.08-03 7.95-04 5.02-04 2.35-04 1.25-04 6.44-05 0.00+00
  68  41 0.00+00 3.38-01 3.24-01 3.17-01 3.13-01 3.11-01 3.15-01 3.25-01 3.39-01 0.00+00
  69  41 0.00+00 4.20-01 4.09-01 4.07-01 4.05-01 4.04-01 4.12-01 4.26-01 4.45-01 0.00+00
  70  41 0.00+00 5.31-02 4.33-02 3.58-02 2.74-02 1.85-02 9.56-03 5.45-03 2.99-03 0.00+00
  71  41 0.00+00 1.45-02 1.40-02 1.35-02 1.08-02 7.37-03 3.85-03 2.20-03 1.21-03 0.00+00
  72  41 0.00+00 6.28-02 7.20-02 7.57-02 6.97-02 6.22-02 5.61-02 5.42-02 5.33-02 0.00+00
  73  41 0.00+00 2.38-02 3.17-02 3.36-02 2.67-02 1.80-02 9.28-03 5.26-03 2.87-03 0.00+00
  74  41 0.00+00 5.90-02 6.85-02 7.26-02 6.64-02 5.86-02 5.22-02 5.00-02 4.90-02 0.00+00
  75  41 0.00+00 1.29-02 1.74-02 1.89-02 1.52-02 1.03-02 5.28-03 2.99-03 1.63-03 0.00+00
  76  41 0.00+00 1.28-02 8.45-03 4.08-03 2.20-03 1.16-03 4.92-04 2.62-04 1.44-04 0.00+00
  77  41 0.00+00 7.26-03 4.67-03 2.23-03 1.20-03 6.29-04 2.67-04 1.39-04 7.26-05 0.00+00
  78  41 3.12+08 1.54-02 9.84-03 5.04-03 3.14-03 2.22-03 1.87-03 2.01-03 2.38-03 1.13-03
  79  41 0.00+00 3.11-03 1.96-03 9.13-04 4.83-04 2.49-04 1.02-04 5.16-05 2.60-05 0.00+00
  80  41 0.00+00 5.28-03 3.31-03 1.53-03 8.08-04 4.16-04 1.70-04 8.66-05 4.42-05 0.00+00
  81  41 9.62+05 3.76-03 2.31-03 1.08-03 5.90-04 3.27-04 1.65-04 1.11-04 8.62-05 3.37-06
  82  41 0.00+00 4.18-03 2.56-03 1.16-03 6.10-04 3.13-04 1.27-04 6.43-05 3.23-05 0.00+00
  83  41 0.00+00 7.12-04 4.42-04 2.07-04 1.11-04 5.85-05 2.50-05 1.31-05 6.87-06 0.00+00
  84  41 0.00+00 1.60-01 1.54-01 1.50-01 1.51-01 1.54-01 1.60-01 1.64-01 1.67-01 0.00+00
  85  41 0.00+00 2.29-02 1.50-02 7.68-03 4.50-03 2.62-03 1.27-03 7.17-04 3.96-04 0.00+00
  86  41 0.00+00 1.89-03 1.47-03 1.15-03 1.05-03 1.01-03 1.01-03 1.02-03 1.03-03 0.00+00
  87  41 0.00+00 8.52-04 5.22-04 2.43-04 1.30-04 6.89-05 2.94-05 1.53-05 7.93-06 0.00+00
  88  41 0.00+00 3.99-04 2.42-04 1.11-04 5.88-05 3.09-05 1.34-05 7.39-06 4.29-06 0.00+00
  89  41 0.00+00 1.37-03 8.70-04 4.53-04 2.92-04 2.15-04 1.84-04 1.90-04 2.06-04 0.00+00
  90  41 0.00+00 3.76-04 2.27-04 1.04-04 5.55-05 2.91-05 1.23-05 6.35-06 3.27-06 0.00+00
  91  41 0.00+00 6.08-04 3.48-04 1.63-04 9.68-05 6.46-05 4.92-05 4.82-05 5.09-05 0.00+00
  92  41 0.00+00 4.26-04 2.46-04 1.09-04 5.68-05 2.92-05 1.20-05 6.13-06 3.12-06 0.00+00
  93  41 0.00+00 4.73-04 2.87-04 1.37-04 7.70-05 4.30-05 1.98-05 1.08-05 5.84-06 0.00+00
  94  41 1.82+08 1.93-03 1.14-03 5.83-04 3.95-04 3.24-04 3.55-04 4.58-04 6.24-04 4.65-04
  95  41 0.00+00 9.46-04 5.19-04 2.24-04 1.17-04 6.04-05 2.53-05 1.31-05 6.82-06 0.00+00
  96  41 0.00+00 4.02-04 2.29-04 1.03-04 5.46-05 2.90-05 1.29-05 7.38-06 4.49-06 0.00+00
  97  41 0.00+00 3.25-04 1.83-04 8.05-05 4.23-05 2.21-05 9.41-06 4.94-06 2.59-06 0.00+00
  98  41 0.00+00 5.42-04 3.22-04 1.62-04 1.04-04 7.37-05 5.57-05 4.88-05 4.38-05 0.00+00
  99  41 0.00+00 4.58-04 2.44-04 1.03-04 5.27-05 2.70-05 1.11-05 5.70-06 2.92-06 0.00+00
 100  41 0.00+00 3.47-04 1.94-04 9.10-05 5.40-05 3.51-05 2.37-05 1.96-05 1.69-05 0.00+00
 101  41 0.00+00 5.03-04 3.03-04 1.67-04 1.21-04 1.02-04 9.80-05 1.04-04 1.13-04 0.00+00
 102  41 0.00+00 2.31-04 1.35-04 6.15-05 3.29-05 1.74-05 7.54-06 4.01-06 2.14-06 0.00+00
 103  41 0.00+00 2.99-04 1.97-04 9.73-05 5.36-05 2.89-05 1.27-05 6.80-06 3.61-06 0.00+00
 104  41 0.00+00 3.51-04 2.36-04 1.17-04 6.41-05 3.45-05 1.50-05 7.95-06 4.19-06 0.00+00
 105  41 0.00+00 2.33-04 1.55-04 7.61-05 4.18-05 2.28-05 1.06-05 6.47-06 4.35-06 0.00+00
 106  41 0.00+00 1.92-04 1.26-04 6.22-05 3.48-05 1.92-05 8.73-06 4.76-06 2.58-06 0.00+00
 107  41 0.00+00 2.91-04 1.99-04 1.05-04 6.38-05 4.16-05 2.83-05 2.41-05 2.21-05 0.00+00
 108  41 0.00+00 2.58-04 1.72-04 8.65-05 4.94-05 2.88-05 1.58-05 1.13-05 9.04-06 0.00+00
 109  41 0.00+00 3.01-04 2.00-04 9.82-05 5.38-05 2.89-05 1.26-05 6.68-06 3.56-06 0.00+00
 110  41 1.14+10 2.66-02 1.97-02 1.37-02 1.22-02 1.30-02 1.81-02 2.55-02 3.61-02 2.83-02
 111  41 4.07+10 3.98-02 3.15-02 2.58-02 2.69-02 3.36-02 5.44-02 8.15-02 1.20-01 1.00-01
 112  41 0.00+00 1.61-02 1.08-02 5.82-03 3.60-03 2.22-03 1.14-03 6.57-04 3.68-04 0.00+00
 113  41 0.00+00 1.84-03 1.28-03 7.72-04 5.30-04 3.60-04 2.03-04 1.25-04 7.37-05 0.00+00
 114  41 6.97+09 7.27-02 7.24-02 7.27-02 7.39-02 7.62-02 8.17-02 8.83-02 9.65-02 1.43-02
 115  41 0.00+00 2.38-02 2.05-02 1.88-02 1.93-02 2.12-02 2.58-02 3.05-02 3.52-02 0.00+00
 116  41 0.00+00 3.00-02 2.69-02 2.59-02 2.72-02 3.04-02 3.73-02 4.43-02 5.12-02 0.00+00
 117  41 0.00+00 6.28-03 4.75-03 3.34-03 2.51-03 1.80-03 1.04-03 6.35-04 3.67-04 0.00+00
 118  41 0.00+00 2.18-03 1.75-03 1.33-03 1.03-03 7.56-04 4.45-04 2.74-04 1.59-04 0.00+00
 119  41 0.00+00 7.27-04 7.11-04 6.90-04 6.72-04 6.42-04 5.66-04 4.74-04 3.71-04 0.00+00
 120  41 0.00+00 2.80-02 2.81-02 2.90-02 3.02-02 3.16-02 3.30-02 3.27-02 3.12-02 0.00+00
 121  41 0.00+00 3.18-02 3.22-02 3.34-02 3.50-02 3.68-02 3.85-02 3.82-02 3.65-02 0.00+00
 122  41 0.00+00 4.87-03 4.44-03 3.77-03 3.12-03 2.37-03 1.44-03 8.91-04 5.18-04 0.00+00
 123  41 0.00+00 2.68-03 2.46-03 2.10-03 1.73-03 1.32-03 8.00-04 4.96-04 2.88-04 0.00+00
 124  41 0.00+00 5.97-03 5.67-03 4.95-03 4.12-03 3.15-03 1.93-03 1.20-03 7.07-04 0.00+00
 125  41 0.00+00 1.99-02 2.00-02 2.01-02 2.05-02 2.11-02 2.24-02 2.35-02 2.42-02 0.00+00
 126  41 0.00+00 2.93-02 2.97-02 3.07-02 3.21-02 3.42-02 3.77-02 4.03-02 4.20-02 0.00+00
 127  41 0.00+00 9.36-03 8.89-03 7.77-03 6.48-03 4.95-03 3.02-03 1.89-03 1.11-03 0.00+00
 128  41 0.00+00 7.32-04 7.08-04 6.80-04 6.66-04 6.58-04 6.57-04 6.61-04 6.66-04 0.00+00
 129  41 0.00+00 3.10-04 2.76-04 2.26-04 1.88-04 1.50-04 1.01-04 7.01-05 4.62-05 0.00+00
 130  41 0.00+00 1.37-03 1.30-03 1.19-03 1.11-03 1.01-03 8.42-04 7.03-04 5.78-04 0.00+00
 131  41 0.00+00 1.06-04 9.53-05 7.80-05 6.48-05 5.15-05 3.45-05 2.34-05 1.49-05 0.00+00
 132  41 2.84+08 1.64-04 1.51-04 1.44-04 1.50-04 1.67-04 2.16-04 2.82-04 3.79-04 3.02-04
 133  41 0.00+00 1.89-04 1.83-04 1.75-04 1.67-04 1.55-04 1.33-04 1.11-04 8.95-05 0.00+00
 134  41 0.00+00 3.09-04 2.97-04 2.76-04 2.54-04 2.26-04 1.78-04 1.40-04 1.06-04 0.00+00
 135  41 0.00+00 3.13-05 2.81-05 2.37-05 1.99-05 1.58-05 1.04-05 6.93-06 4.36-06 0.00+00
 136  41 0.00+00 1.41-04 1.43-04 1.49-04 1.57-04 1.68-04 1.90-04 2.09-04 2.28-04 0.00+00
 137  41 0.00+00 3.07-05 2.97-05 2.73-05 2.46-05 2.13-05 1.62-05 1.25-05 9.28-06 0.00+00
 138  41 0.00+00 5.48-05 5.36-05 5.09-05 4.78-05 4.39-05 3.79-05 3.30-05 2.84-05 0.00+00
 139  41 0.00+00 1.68-05 1.59-05 1.39-05 1.17-05 9.11-06 5.76-06 3.71-06 2.25-06 0.00+00
  43  42 1.26-01 1.10-01 7.88-02 4.26-02 2.50-02 1.43-02 6.84-03 4.13-03 2.74-03 7.81-05
  44  42 0.00+00 1.33-01 9.42-02 5.04-02 2.94-02 1.64-02 7.24-03 3.81-03 1.98-03 0.00+00
  45  42 8.49+02 1.23-01 8.91-02 5.08-02 3.32-02 2.33-02 1.75-02 1.61-02 1.60-02 1.43-03
  46  42 4.51+03 1.36-01 1.04-01 6.62-02 4.97-02 4.11-02 3.76-02 3.83-02 4.03-02 4.14-03
  47  42 6.95+06 2.55-01 2.31-01 2.13-01 2.15-01 2.29-01 2.61-01 2.91-01 3.23-01 4.39-02
  48  42 7.26+08 4.24+00 4.21+00 4.31+00 4.56+00 4.98+00 5.79+00 6.57+00 7.42+00 1.27+00
  49  42 5.05+08 2.29+00 2.26+00 2.29+00 2.40+00 2.60+00 3.01+00 3.42+00 3.86+00 6.77-01
  50  42 1.57+09 1.05+01 1.05+01 1.08+01 1.14+01 1.25+01 1.46+01 1.66+01 1.88+01 3.32+00
  51  42 0.00+00 4.73-03 2.91-03 1.64-03 1.04-03 6.17-04 2.83-04 1.50-04 7.84-05 0.00+00
  52  42 0.00+00 2.11-02 1.46-02 9.67-03 7.13-03 5.21-03 3.66-03 3.05-03 2.69-03 0.00+00
  53  42 0.00+00 1.52-02 1.12-02 7.38-03 4.98-03 3.03-03 1.41-03 7.59-04 4.03-04 0.00+00
  54  42 0.00+00 1.66-02 1.28-02 9.58-03 7.56-03 5.80-03 4.27-03 3.64-03 3.26-03 0.00+00
  55  42 0.00+00 1.49-02 1.09-02 7.42-03 5.20-03 3.32-03 1.72-03 1.07-03 7.18-04 0.00+00
  56  42 2.80+09 1.86+00 1.87+00 1.93+00 2.05+00 2.24+00 2.62+00 2.98+00 3.40+00 6.42-01
  57  42 0.00+00 9.86-03 7.97-03 5.81-03 4.18-03 2.75-03 1.51-03 1.01-03 7.29-04 0.00+00
  58  42 0.00+00 1.34-02 1.18-02 1.02-02 8.41-03 6.34-03 4.36-03 3.52-03 3.03-03 0.00+00
  59  42 0.00+00 2.94-02 2.46-02 1.92-02 1.58-02 1.32-02 1.11-02 1.03-02 9.75-03 0.00+00
  60  42 9.21+05 2.34-03 2.38-03 2.53-03 2.21-03 1.73-03 1.31-03 1.20-03 1.21-03 2.25-04
  61  42 0.00+00 6.44-03 5.29-03 4.21-03 3.09-03 1.98-03 9.85-04 5.82-04 3.65-04 0.00+00
  62  42 0.00+00 6.13-03 5.16-03 4.32-03 3.21-03 2.04-03 9.58-04 5.10-04 2.65-04 0.00+00
  63  42 5.33+06 1.32-02 1.14-02 1.03-02 9.45-03 8.77-03 8.77-03 9.42-03 1.05-02 2.13-03
  64  42 0.00+00 5.79-03 4.82-03 3.90-03 2.89-03 1.84-03 8.81-04 4.83-04 2.65-04 0.00+00
  65  42 2.30+06 1.25-02 9.52-03 7.24-03 5.93-03 4.96-03 4.43-03 4.50-03 4.83-03 8.80-04
  66  42 0.00+00 6.54-03 5.48-03 4.11-03 2.91-03 1.80-03 8.39-04 4.51-04 2.42-04 0.00+00
  67  42 0.00+00 6.99-03 5.82-03 4.69-03 3.53-03 2.35-03 1.27-03 8.32-04 5.94-04 0.00+00
  68  42 0.00+00 5.24-01 4.86-01 4.72-01 4.56-01 4.38-01 4.27-01 4.33-01 4.47-01 0.00+00
  69  42 0.00+00 4.22-01 3.89-01 3.70-01 3.52-01 3.36-01 3.25-01 3.29-01 3.39-01 0.00+00
  70  42 0.00+00 1.11+00 1.07+00 1.06+00 1.04+00 1.03+00 1.03+00 1.06+00 1.11+00 0.00+00
  71  42 0.00+00 4.38-01 4.34-01 4.40-01 4.37-01 4.32-01 4.36-01 4.49-01 4.69-01 0.00+00
  72  42 0.00+00 9.40-02 1.16-01 1.25-01 1.09-01 8.73-02 6.66-02 5.79-02 5.29-02 0.00+00
  73  42 0.00+00 1.81-01 2.16-01 2.33-01 2.10-01 1.80-01 1.51-01 1.41-01 1.35-01 0.00+00
  74  42 0.00+00 9.96-02 1.23-01 1.33-01 1.16-01 9.30-02 7.14-02 6.23-02 5.72-02 0.00+00
  75  42 1.18+06 1.00-01 1.21-01 1.33-01 1.21-01 1.03-01 8.60-02 7.96-02 7.60-02 1.32-04
  76  42 0.00+00 4.38-02 2.84-02 1.36-02 7.26-03 3.80-03 1.61-03 8.42-04 4.47-04 0.00+00
  77  42 0.00+00 7.06-02 4.46-02 2.11-02 1.14-02 6.16-03 2.85-03 1.72-03 1.15-03 0.00+00
  78  42 4.44+08 3.43-02 2.15-02 1.07-02 6.43-03 4.28-03 3.28-03 3.33-03 3.79-03 1.62-03
  79  42 6.14+06 2.14-02 1.26-02 5.64-03 2.95-03 1.52-03 6.43-04 3.50-04 2.12-04 3.68-05
  80  42 0.00+00 1.37-02 8.59-03 3.98-03 2.10-03 1.09-03 4.46-04 2.27-04 1.15-04 0.00+00
  81  42 3.79+05 1.62-02 9.89-03 4.55-03 2.42-03 1.28-03 5.64-04 3.25-04 2.06-04 1.34-06
  82  42 8.07+07 1.79-02 1.11-02 5.14-03 2.78-03 1.54-03 8.61-04 7.30-04 7.86-04 4.72-04
  83  42 1.73+09 1.04-02 6.85-03 3.83-03 2.70-03 2.25-03 2.36-03 2.84-03 3.57-03 1.90-03
  84  42 0.00+00 2.55-02 1.66-02 8.43-03 4.89-03 2.83-03 1.35-03 7.61-04 4.19-04 0.00+00
  85  42 0.00+00 5.39-01 5.02-01 4.74-01 4.69-01 4.74-01 4.88-01 4.99-01 5.08-01 0.00+00
  86  42 0.00+00 1.19-03 7.20-04 3.30-04 1.75-04 9.20-05 3.88-05 2.01-05 1.04-05 0.00+00
  87  42 0.00+00 6.42-03 4.66-03 3.28-03 2.78-03 2.56-03 2.49-03 2.51-03 2.55-03 0.00+00
  88  42 0.00+00 1.03-03 6.31-04 2.98-04 1.64-04 8.97-05 4.06-05 2.24-05 1.25-05 0.00+00
  89  42 0.00+00 3.15-03 1.93-03 9.16-04 5.14-04 3.00-04 1.70-04 1.32-04 1.19-04 0.00+00
  90  42 0.00+00 1.44-03 8.65-04 4.04-04 2.21-04 1.22-04 5.94-05 3.77-05 2.67-05 0.00+00
  91  42 0.00+00 1.67-03 9.38-04 4.13-04 2.17-04 1.15-04 5.08-05 2.90-05 1.76-05 0.00+00
  92  42 0.00+00 1.95-03 1.19-03 6.14-04 4.05-04 3.09-04 2.80-04 2.97-04 3.22-04 0.00+00
  93  42 0.00+00 6.65-03 4.81-03 3.19-03 2.56-03 2.27-03 2.18-03 2.23-03 2.31-03 0.00+00
  94  42 2.16+08 3.41-03 1.97-03 9.47-04 5.86-04 4.28-04 4.20-04 5.29-04 7.20-04 5.55-04
  95  42 1.31+06 4.48-03 2.51-03 1.17-03 6.84-04 4.31-04 2.73-04 2.21-04 1.96-04 5.58-06
  96  42 0.00+00 1.92-03 1.05-03 4.63-04 2.47-04 1.32-04 5.83-05 3.16-05 1.74-05 0.00+00
  97  42 0.00+00 1.94-03 1.10-03 5.46-04 3.47-04 2.45-04 1.80-04 1.54-04 1.34-04 0.00+00
  98  42 0.00+00 1.34-03 7.68-04 3.51-04 1.93-04 1.06-04 4.98-05 2.90-05 1.77-05 0.00+00
  99  42 1.09+08 2.13-03 1.35-03 8.29-04 6.63-04 6.14-04 6.71-04 7.81-04 9.40-04 4.63-04
 100  42 0.00+00 9.29-04 5.26-04 2.40-04 1.33-04 7.51-05 3.75-05 2.33-05 1.51-05 0.00+00
 101  42 0.00+00 9.54-04 5.61-04 2.83-04 1.80-04 1.25-04 9.35-05 8.56-05 8.47-05 0.00+00
 102  42 0.00+00 7.88-04 5.30-04 3.32-04 2.59-04 2.23-04 2.02-04 1.90-04 1.76-04 0.00+00
 103  42 0.00+00 1.66-03 1.31-03 9.86-04 8.74-04 8.49-04 9.04-04 9.89-04 1.09-03 0.00+00
 104  42 0.00+00 9.29-04 6.63-04 3.83-04 2.60-04 1.94-04 1.56-04 1.46-04 1.42-04 0.00+00
 105  42 0.00+00 9.08-04 6.22-04 3.26-04 1.91-04 1.11-04 5.40-05 3.12-05 1.82-05 0.00+00
 106  42 0.00+00 7.11-04 5.38-04 3.82-04 3.24-04 3.03-04 3.11-04 3.35-04 3.68-04 0.00+00
 107  42 0.00+00 9.10-04 6.22-04 3.23-04 1.87-04 1.07-04 5.12-05 2.93-05 1.69-05 0.00+00
 108  42 0.00+00 6.38-04 4.33-04 2.23-04 1.30-04 7.53-05 3.76-05 2.31-05 1.48-05 0.00+00
 109  42 0.00+00 1.07-03 7.34-04 3.99-04 2.54-04 1.76-04 1.29-04 1.15-04 1.08-04 0.00+00
 110  42 4.14+10 6.20-02 4.69-02 3.48-02 3.31-02 3.86-02 5.94-02 8.78-02 1.28-01 1.04-01
 111  42 1.59+10 4.58-02 3.24-02 2.08-02 1.72-02 1.75-02 2.40-02 3.42-02 4.90-02 3.95-02
 112  42 4.81+10 1.23-01 9.36-02 7.05-02 6.72-02 7.71-02 1.16-01 1.68-01 2.43-01 1.98-01
 113  42 3.61+10 2.69-02 2.11-02 1.63-02 1.52-02 1.61-02 2.13-02 2.88-02 3.96-02 2.88-02
 114  42 1.31+10 1.41-01 1.40-01 1.40-01 1.42-01 1.46-01 1.56-01 1.68-01 1.84-01 2.70-02
 115  42 0.00+00 4.12-02 3.51-02 3.14-02 3.14-02 3.35-02 3.96-02 4.63-02 5.30-02 0.00+00
 116  42 0.00+00 3.36-02 2.80-02 2.41-02 2.33-02 2.40-02 2.75-02 3.16-02 3.58-02 0.00+00
 117  42 0.00+00 7.93-02 7.01-02 6.57-02 6.78-02 7.43-02 8.99-02 1.06-01 1.21-01 0.00+00
 118  42 0.00+00 3.15-02 2.81-02 2.66-02 2.75-02 3.01-02 3.64-02 4.29-02 4.95-02 0.00+00
 119  42 4.15+10 6.91-02 6.92-02 7.02-02 7.20-02 7.55-02 8.41-02 9.42-02 1.07-01 2.71-02
 120  42 0.00+00 4.02-02 3.95-02 3.95-02 3.99-02 4.05-02 4.08-02 3.96-02 3.73-02 0.00+00
 121  42 0.00+00 3.57-02 3.51-02 3.49-02 3.51-02 3.54-02 3.52-02 3.41-02 3.20-02 0.00+00
 122  42 0.00+00 8.28-02 8.30-02 8.49-02 8.77-02 9.11-02 9.40-02 9.25-02 8.77-02 0.00+00
 123  42 4.73+06 4.62-02 4.63-02 4.74-02 4.89-02 5.08-02 5.24-02 5.14-02 4.85-02 1.45-05
 124  42 0.00+00 4.46-02 4.47-02 4.48-02 4.53-02 4.65-02 4.95-02 5.33-02 5.86-02 0.00+00
 125  42 0.00+00 4.43-02 4.39-02 4.31-02 4.23-02 4.19-02 4.22-02 4.29-02 4.33-02 0.00+00
 126  42 0.00+00 3.51-02 3.44-02 3.27-02 3.09-02 2.90-02 2.72-02 2.63-02 2.57-02 0.00+00
 127  42 0.00+00 6.97-02 6.98-02 7.02-02 7.10-02 7.27-02 7.68-02 8.00-02 8.21-02 0.00+00
 128  42 0.00+00 2.40-04 2.15-04 1.78-04 1.49-04 1.19-04 8.08-05 5.58-05 3.66-05 0.00+00
 129  42 0.00+00 2.38-03 2.24-03 2.06-03 1.94-03 1.82-03 1.63-03 1.49-03 1.37-03 0.00+00
 130  42 0.00+00 2.40-03 2.24-03 2.02-03 1.84-03 1.64-03 1.34-03 1.10-03 8.89-04 0.00+00
 131  42 0.00+00 2.37-03 2.26-03 2.06-03 1.89-03 1.71-03 1.46-03 1.28-03 1.14-03 0.00+00
 132  42 1.52+08 2.66-04 2.53-04 2.41-04 2.35-04 2.33-04 2.38-04 2.53-04 2.86-04 1.62-04
 133  42 2.09+08 4.95-04 4.63-04 4.32-04 4.17-04 4.10-04 4.27-04 4.74-04 5.65-04 3.72-04
 134  42 0.00+00 6.37-04 6.06-04 5.59-04 5.15-04 4.58-04 3.67-04 2.92-04 2.24-04 0.00+00
 135  42 1.60+06 8.51-04 8.25-04 7.86-04 7.47-04 6.95-04 6.07-04 5.36-04 4.73-04 2.74-06
 136  42 0.00+00 1.19-04 1.19-04 1.21-04 1.24-04 1.28-04 1.37-04 1.45-04 1.54-04 0.00+00
 137  42 0.00+00 2.17-04 2.17-04 2.19-04 2.22-04 2.28-04 2.42-04 2.57-04 2.74-04 0.00+00
 138  42 0.00+00 1.26-04 1.22-04 1.12-04 1.01-04 8.80-05 6.98-05 5.69-05 4.61-05 0.00+00
 139  42 0.00+00 1.76-04 1.75-04 1.71-04 1.68-04 1.63-04 1.57-04 1.54-04 1.53-04 0.00+00
  44  43 0.00+00 2.39+00 1.90+00 1.29+00 9.57-01 7.35-01 5.65-01 4.96-01 4.56-01 0.00+00
  45  43 0.00+00 1.86+00 1.48+00 1.00+00 7.51-01 5.90-01 4.69-01 4.19-01 3.89-01 0.00+00
  46  43 0.00+00 1.70+00 1.44+00 1.09+00 9.04-01 7.70-01 6.63-01 6.16-01 5.87-01 0.00+00
  47  43 0.00+00 3.07-01 2.77-01 2.38-01 2.16-01 2.00-01 1.85-01 1.77-01 1.71-01 0.00+00
  48  43 0.00+00 9.16-02 8.80-02 8.05-02 7.04-02 5.84-02 4.41-02 3.53-02 2.84-02 0.00+00
  49  43 0.00+00 3.38-02 2.39-02 1.48-02 9.71-03 5.98-03 3.03-03 1.85-03 1.20-03 0.00+00
  50  43 0.00+00 5.06-02 3.68-02 2.43-02 1.65-02 1.03-02 5.23-03 3.19-03 2.08-03 0.00+00
  51  43 0.00+00 4.62-02 3.06-02 1.94-02 1.33-02 8.45-03 4.22-03 2.38-03 1.30-03 0.00+00
  52  43 2.53+08 7.56-01 7.27-01 7.37-01 7.70-01 8.28-01 9.51-01 1.08+00 1.22+00 2.21-01
  53  43 0.00+00 3.71-01 2.81-01 2.20-01 1.76-01 1.35-01 9.83-02 8.33-02 7.47-02 0.00+00
  54  43 2.73+08 1.17+00 1.14+00 1.16+00 1.22+00 1.32+00 1.51+00 1.71+00 1.94+00 3.48-01
  55  43 2.50+09 1.25+01 1.26+01 1.31+01 1.40+01 1.53+01 1.80+01 2.05+01 2.33+01 4.37+00
  56  43 0.00+00 2.91-02 2.85-02 2.70-02 2.42-02 2.08-02 1.74-02 1.57-02 1.45-02 0.00+00
  57  43 1.06+09 3.42+00 3.43+00 3.59+00 3.82+00 4.17+00 4.86+00 5.54+00 6.30+00 1.18+00
  58  43 2.44+07 3.24-01 2.97-01 2.83-01 2.68-01 2.55-01 2.56-01 2.68-01 2.86-01 3.59-02
  59  43 1.22+08 2.13-01 2.14-01 2.22-01 2.25-01 2.32-01 2.54-01 2.80-01 3.10-01 5.11-02
